;Profitcenter;Kostenart;Executed-Ist;Sign;Planentwurf;Plan;Produktbereich;Bezeichnung;Year
0;100000000;1039836915;101270.46875;plus;0.0;0.0;00;Produktbereichsübergreifend;2013
1;100000000;98367345;-101270.46875;minus;0.0;0.0;00;Produktbereichsübergreifend;2013
2;100000100;94000023;14400.3896484;plus;0.0;15414.2402344;01 Innere Verwaltung;PB01 Innere Verwaltung;2013
3;100000100;94000023;-14400.3896484;minus;0.0;-15414.2402344;01 Innere Verwaltung;PB01 Innere Verwaltung;2013
4;101000102;112626847;-1834102.125;minus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2013
5;101000102;3897540;0.0;minus;-33340.6796875;-19438.4394531;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2013
6;101000102;1616488623;0.0;plus;0.0;1465558.25;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2013
7;101000102;1617031743;0.0;plus;1825342.625;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2013
8;101000102;-2147483648;2988030.75;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2013
9;102000103;1895240414;0.0;plus;0.0;6279991.0;01 Innere Verwaltung;Verwaltungsführung;2013
10;102000103;1890486983;0.0;plus;6075871.5;0.0;01 Innere Verwaltung;Verwaltungsführung;2013
11;102000103;-2147483648;-1558607.5;minus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2013
12;102000103;-2147483648;6602463.5;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2013
13;102000103;847781660;0.0;minus;-1247595.375;-1407636.125;01 Innere Verwaltung;Verwaltungsführung;2013
14;102000118;1043200;-11333.4404297;minus;0.0;0.0;01 Innere Verwaltung;Politische Gremien;2013
15;102000118;1043200;11333.4404297;plus;0.0;0.0;01 Innere Verwaltung;Politische Gremien;2013
16;103001500;-2147483648;-133734.875;minus;0.0;0.0;15 Wirtschaft und Tourismus;PB15 Wirtschaft und Tourismus;2013
17;103001500;1222000443;0.0;plus;222821.625;223051.9375;15 Wirtschaft und Tourismus;PB15 Wirtschaft und Tourismus;2013
18;103001500;-2147483648;133734.875;plus;0.0;0.0;15 Wirtschaft und Tourismus;PB15 Wirtschaft und Tourismus;2013
19;103001500;1222000443;0.0;minus;-222821.625;-223051.9375;15 Wirtschaft und Tourismus;PB15 Wirtschaft und Tourismus;2013
20;103001501;306024057;-1017147.375;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2013
21;103001501;2610140;0.0;minus;-209483.125;-209737.40625;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2013
22;103001501;1613957276;0.0;plus;2482882.0;2445469.75;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2013
23;103001501;-2147483648;3152927.5;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2013
24;103001502;3059620;0.0;minus;-189553.0625;-189606.3125;15 Wirtschaft und Tourismus;Tourismus;2013
25;103001502;1521963860;0.0;plus;1856006.75;1830756.5;15 Wirtschaft und Tourismus;Tourismus;2013
26;103001502;-2147483648;2062970.0;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2013
27;103001502;405127110;-351839.75;minus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2013
28;104000105;189358543;0.0;minus;-268740.78125;-266753.875;01 Innere Verwaltung;Gleichstellung von Frau und Mann;2013
29;104000105;-2147483648;-316545.5;minus;0.0;0.0;01 Innere Verwaltung;Gleichstellung von Frau und Mann;2013
30;104000105;-2147483648;392192.625;plus;0.0;0.0;01 Innere Verwaltung;Gleichstellung von Frau und Mann;2013
31;104000105;1327010226;0.0;plus;338470.96875;335917.96875;01 Innere Verwaltung;Gleichstellung von Frau und Mann;2013
32;110000100;1034000291;0.0;minus;-76496.359375;-78075.2890625;01 Innere Verwaltung;PB01 Innere Verwaltung;2013
33;110000100;-2147483648;60990.3984375;plus;0.0;0.0;01 Innere Verwaltung;PB01 Innere Verwaltung;2013
34;110000100;-2147483648;-60990.3984375;minus;0.0;0.0;01 Innere Verwaltung;PB01 Innere Verwaltung;2013
35;110000100;1034000291;0.0;plus;76496.359375;78075.2890625;01 Innere Verwaltung;PB01 Innere Verwaltung;2013
36;110000101;-2147483648;7524271.5;plus;0.0;0.0;01 Innere Verwaltung;Politische Gremien;2013
37;110000101;1365130;0.0;minus;-15291.8408203;-15438.0;01 Innere Verwaltung;Politische Gremien;2013
38;110000101;1135210354;0.0;plus;7573316.5;7684029.0;01 Innere Verwaltung;Politische Gremien;2013
39;110000101;102331542;-12164.5400391;minus;0.0;0.0;01 Innere Verwaltung;Politische Gremien;2013
40;110000109;1435000973;0.0;plus;5881775.0;0.0;01 Innere Verwaltung;Zentrale Dienste;2013
41;110000109;1435506173;0.0;plus;0.0;5921228.5;01 Innere Verwaltung;Zentrale Dienste;2013
42;110000109;-2147483648;-3186864.25;minus;0.0;0.0;01 Innere Verwaltung;Zentrale Dienste;2013
43;110000109;757763878;0.0;minus;0.0;-2853999.0;01 Innere Verwaltung;Zentrale Dienste;2013
44;110000109;-2147483648;5883240.0;plus;0.0;0.0;01 Innere Verwaltung;Zentrale Dienste;2013
45;110000109;663763855;0.0;minus;-2818575.75;0.0;01 Innere Verwaltung;Zentrale Dienste;2013
46;110000123;1047106296;0.0;plus;0.0;3084223.5;01 Innere Verwaltung;Stabsstelle Fuhrparkmanagement;2013
47;110000123;-2147483648;3263828.5;plus;0.0;0.0;01 Innere Verwaltung;Stabsstelle Fuhrparkmanagement;2013
48;110000123;1045477904;0.0;plus;3171376.25;0.0;01 Innere Verwaltung;Stabsstelle Fuhrparkmanagement;2013
49;110000123;379125901;0.0;minus;0.0;-2721575.25;01 Innere Verwaltung;Stabsstelle Fuhrparkmanagement;2013
50;110000123;-2147483648;-3052119.25;minus;0.0;0.0;01 Innere Verwaltung;Stabsstelle Fuhrparkmanagement;2013
51;110000123;378684001;0.0;minus;-2584556.5;0.0;01 Innere Verwaltung;Stabsstelle Fuhrparkmanagement;2013
52;110000124;1617997653;-512418.625;minus;0.0;0.0;01 Innere Verwaltung;Verwaltungsorganisation u IT-Anwendungen;2013
53;110000124;-2147483648;5682524.5;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsorganisation u IT-Anwendungen;2013
54;110000124;1516672071;0.0;plus;5736834.5;0.0;01 Innere Verwaltung;Verwaltungsorganisation u IT-Anwendungen;2013
55;110000124;1517177271;0.0;plus;0.0;5669939.0;01 Innere Verwaltung;Verwaltungsorganisation u IT-Anwendungen;2013
56;110000124;192021360;0.0;minus;-5128659.5;-5130650.0;01 Innere Verwaltung;Verwaltungsorganisation u IT-Anwendungen;2013
57;110200126;312497707;-1188651.875;minus;0.0;0.0;01 Innere Verwaltung;IT-Betrieb;2013
58;110200126;1332450117;0.0;plus;6433116.0;0.0;01 Innere Verwaltung;IT-Betrieb;2013
59;110200126;1332955317;0.0;plus;0.0;6462283.0;01 Innere Verwaltung;IT-Betrieb;2013
60;110200126;97126455;0.0;minus;-6694238.5;-6694941.5;01 Innere Verwaltung;IT-Betrieb;2013
61;110200126;-2147483648;6686894.0;plus;0.0;0.0;01 Innere Verwaltung;IT-Betrieb;2013
62;110660130;-2147483648;735920.1875;plus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Bonn;2013
63;110660130;1515138612;-285985.96875;minus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Bonn;2013
64;110660130;97931045;0.0;minus;-249630.765625;-248714.21875;01 Innere Verwaltung;Bezirksverwaltungsstelle Bonn;2013
65;110660130;1704077000;0.0;plus;743247.5625;751231.875;01 Innere Verwaltung;Bezirksverwaltungsstelle Bonn;2013
66;110770131;97974045;0.0;minus;-260620.8125;-258765.4375;01 Innere Verwaltung;Bezirksverwaltungsstelle Bad Godesberg;2013
67;110770131;-2147483648;763165.1875;plus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Bad Godesberg;2013
68;110770131;1524439567;-305668.84375;minus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Bad Godesberg;2013
69;110770131;1708923447;0.0;plus;836685.75;835282.6875;01 Innere Verwaltung;Bezirksverwaltungsstelle Bad Godesberg;2013
70;110880132;-2147483648;793434.0;plus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Beuel;2013
71;110880132;97974345;0.0;minus;-274318.28125;-266624.1875;01 Innere Verwaltung;Bezirksverwaltungsstelle Beuel;2013
72;110880132;1718615543;-284433.65625;minus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Beuel;2013
73;110880132;1707829136;0.0;plus;914412.125;897281.6875;01 Innere Verwaltung;Bezirksverwaltungsstelle Beuel;2013
74;110990133;1523390807;-280725.8125;minus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Hardtberg;2013
75;110990133;97940045;0.0;minus;-278997.625;-273445.3125;01 Innere Verwaltung;Bezirksverwaltungsstelle Hardtberg;2013
76;110990133;-2147483648;656754.6875;plus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Hardtberg;2013
77;110990133;1702475667;0.0;plus;785747.375;770764.375;01 Innere Verwaltung;Bezirksverwaltungsstelle Hardtberg;2013
78;111000115;189365143;0.0;minus;-914327.8125;-907394.625;01 Innere Verwaltung;Beschäftigtenvertretung;2013
79;111000115;1137897663;0.0;plus;1033811.375;1025927.125;01 Innere Verwaltung;Beschäftigtenvertretung;2013
80;111000115;-2147483648;1098542.0;plus;0.0;0.0;01 Innere Verwaltung;Beschäftigtenvertretung;2013
81;111000115;-2147483648;-981252.75;minus;0.0;0.0;01 Innere Verwaltung;Beschäftigtenvertretung;2013
82;111000116;477180693;0.0;minus;-22041294.0;-22625704.0;01 Innere Verwaltung;Personalmanagement;2013
83;111000116;1520738449;0.0;plus;34890020.0;30697304.0;01 Innere Verwaltung;Personalmanagement;2013
84;111000116;-2147483648;60237004.0;plus;0.0;0.0;01 Innere Verwaltung;Personalmanagement;2013
85;111000116;-2147483648;-57839536.0;minus;0.0;0.0;01 Innere Verwaltung;Personalmanagement;2013
86;113000114;1709043600;0.0;plus;2370398.5;0.0;01 Innere Verwaltung;Presse- und Öffentlichkeitsarbeit;2013
87;113000114;1803548805;0.0;plus;0.0;2343051.5;01 Innere Verwaltung;Presse- und Öffentlichkeitsarbeit;2013
88;113000114;96212503;0.0;minus;-122353.242188;-118339.71875;01 Innere Verwaltung;Presse- und Öffentlichkeitsarbeit;2013
89;113000114;-2147483648;2126093.75;plus;0.0;0.0;01 Innere Verwaltung;Presse- und Öffentlichkeitsarbeit;2013
90;113000114;672259558;-215013.453125;minus;0.0;0.0;01 Innere Verwaltung;Presse- und Öffentlichkeitsarbeit;2013
91;114000107;-2147483648;2620601.0;plus;0.0;0.0;01 Innere Verwaltung;Rechnungsprüfung;2013
92;114000107;-2147483648;-2677091.25;minus;0.0;0.0;01 Innere Verwaltung;Rechnungsprüfung;2013
93;114000107;189781246;0.0;minus;-2566585.5;-2728915.75;01 Innere Verwaltung;Rechnungsprüfung;2013
94;114000107;1701412577;0.0;plus;2566585.25;0.0;01 Innere Verwaltung;Rechnungsprüfung;2013
95;114000107;1701917777;0.0;plus;0.0;2728915.75;01 Innere Verwaltung;Rechnungsprüfung;2013
96;120000120;378687960;0.0;minus;-4996059.0;0.0;01 Innere Verwaltung;Finanzmanagement;2013
97;120000120;1517731621;0.0;plus;4996935.5;0.0;01 Innere Verwaltung;Finanzmanagement;2013
98;120000120;-2147483648;3648251.75;plus;0.0;0.0;01 Innere Verwaltung;Finanzmanagement;2013
99;120000120;1517202521;0.0;plus;0.0;4357182.5;01 Innere Verwaltung;Finanzmanagement;2013
100;120000120;379145060;0.0;minus;0.0;-10554234.0;01 Innere Verwaltung;Finanzmanagement;2013
101;120000120;-2147483648;-2776343.75;minus;0.0;0.0;01 Innere Verwaltung;Finanzmanagement;2013
102;120001605;9543400;-132573088.0;minus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Allgemeine Zuweisungen/Umlagen/Abgaben;2013
103;120001605;1068300;0.0;plus;80800480.0;0.0;16 Allgemeine Finanzwirtschaft;Allgemeine Zuweisungen/Umlagen/Abgaben;2013
104;120001605;479128939;80452968.0;plus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Allgemeine Zuweisungen/Umlagen/Abgaben;2013
105;120001605;95068304;0.0;plus;0.0;79734632.0;16 Allgemeine Finanzwirtschaft;Allgemeine Zuweisungen/Umlagen/Abgaben;2013
106;120001605;1276300;0.0;minus;-132387568.0;-121871088.0;16 Allgemeine Finanzwirtschaft;Allgemeine Zuweisungen/Umlagen/Abgaben;2013
107;120100129;8376963;-107014824.0;minus;0.0;0.0;01 Innere Verwaltung;Gebäudemanagement (SGB);2013
108;120100129;95627903;0.0;plus;30743294.0;0.0;01 Innere Verwaltung;Gebäudemanagement (SGB);2013
109;120100129;1231627083;144851968.0;plus;0.0;0.0;01 Innere Verwaltung;Gebäudemanagement (SGB);2013
110;120100129;545101;0.0;minus;-0.0399999991059;0.0;01 Innere Verwaltung;Gebäudemanagement (SGB);2013
111;120100129;96173004;0.0;plus;0.0;30586414.0;01 Innere Verwaltung;Gebäudemanagement (SGB);2013
112;120101601;17512520;24839536.0;plus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Kreditwirtschaft;2013
113;120101601;1231120429;-24922330.0;minus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Kreditwirtschaft;2013
114;120101601;2734510;0.0;plus;28129600.0;27878600.0;16 Allgemeine Finanzwirtschaft;Kreditwirtschaft;2013
115;120101601;95379733;0.0;minus;-29472876.0;0.0;16 Allgemeine Finanzwirtschaft;Kreditwirtschaft;2013
116;120101601;95841233;0.0;minus;0.0;-27250722.0;16 Allgemeine Finanzwirtschaft;Kreditwirtschaft;2013
117;120101602;461600;0.0;minus;-375800.0;-375800.0;16 Allgemeine Finanzwirtschaft;Anlage von Finanzmitteln;2013
118;120101602;5540300;-375800.90625;minus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Anlage von Finanzmitteln;2013
119;120101603;94923433;0.0;minus;-9081948.0;-6283407.0;16 Allgemeine Finanzwirtschaft;Liquiditätsmanagement;2013
120;120101603;1654800;0.0;plus;9378125.0;6728125.0;16 Allgemeine Finanzwirtschaft;Liquiditätsmanagement;2013
121;120101603;9378300;3435859.5;plus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Liquiditätsmanagement;2013
122;120101603;1228465429;-3197730.0;minus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Liquiditätsmanagement;2013
123;120101604;559900;0.0;plus;400000.0;400000.0;16 Allgemeine Finanzwirtschaft;Forderungsverwaltung;2013
124;120101604;2689500;432290.625;plus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Forderungsverwaltung;2013
125;120101604;5078000;-363482.59375;minus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Forderungsverwaltung;2013
126;120101604;923300;0.0;minus;-34200.0;-34200.0;16 Allgemeine Finanzwirtschaft;Forderungsverwaltung;2013
127;120201006;94000133;0.0;plus;1283483.375;1124139.125;10 Bauen und Wohnen;Wohnraumversorgung durch Unternehmen;2013
128;120201006;465100;-419694.4375;minus;-419600.0;-419600.0;10 Bauen und Wohnen;Wohnraumversorgung durch Unternehmen;2013
129;120201510;926600;0.0;minus;-221118.0;-281118.0;15 Wirtschaft und Tourismus;Anteile an Unternehmen;2013
130;120201510;94531633;0.0;plus;4707830.5;4134899.5;15 Wirtschaft und Tourismus;Anteile an Unternehmen;2013
131;120201510;1594500;93345.3828125;plus;0.0;0.0;15 Wirtschaft und Tourismus;Anteile an Unternehmen;2013
132;120201510;2776200;-549052.1875;minus;0.0;0.0;15 Wirtschaft und Tourismus;Anteile an Unternehmen;2013
133;121000100;-2147483648;72987.0390625;plus;0.0;0.0;01 Innere Verwaltung;PB01 Innere Verwaltung;2013
134;121000100;1316000716;0.0;plus;75444.453125;74758.1328125;01 Innere Verwaltung;PB01 Innere Verwaltung;2013
135;121000100;1316000716;0.0;minus;-75444.453125;-74758.1328125;01 Innere Verwaltung;PB01 Innere Verwaltung;2013
136;121000100;-2147483648;-72987.0390625;minus;0.0;0.0;01 Innere Verwaltung;PB01 Innere Verwaltung;2013
137;121000121;191134752;0.0;minus;-6886890.5;-6752444.5;01 Innere Verwaltung;Finanzbuchhaltung;2013
138;121000121;1701979136;0.0;plus;6949255.5;0.0;01 Innere Verwaltung;Finanzbuchhaltung;2013
139;121000121;-2147483648;-6981431.0;minus;0.0;0.0;01 Innere Verwaltung;Finanzbuchhaltung;2013
140;121000121;-2147483648;6538339.0;plus;0.0;0.0;01 Innere Verwaltung;Finanzbuchhaltung;2013
141;121000121;1702484336;0.0;plus;0.0;6811239.0;01 Innere Verwaltung;Finanzbuchhaltung;2013
142;121000122;-2147483648;-1830431.125;minus;0.0;0.0;01 Innere Verwaltung;Verw. von Steuern und Benutzungsgebühren;2013
143;121000122;-2147483648;3903541.0;plus;0.0;0.0;01 Innere Verwaltung;Verw. von Steuern und Benutzungsgebühren;2013
144;121000122;191117352;0.0;minus;0.0;-1663399.125;01 Innere Verwaltung;Verw. von Steuern und Benutzungsgebühren;2013
145;121000122;191565852;0.0;minus;-1244357.625;0.0;01 Innere Verwaltung;Verw. von Steuern und Benutzungsgebühren;2013
146;121000122;1516022626;0.0;plus;0.0;3827509.5;01 Innere Verwaltung;Verw. von Steuern und Benutzungsgebühren;2013
147;121000122;1515517426;0.0;plus;3646532.25;0.0;01 Innere Verwaltung;Verw. von Steuern und Benutzungsgebühren;2013
148;121201606;37822521;-466557984.0;minus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Steuern;2013
149;121201606;22159685;45431532.0;plus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Steuern;2013
150;121201606;4896900;0.0;minus;-484335360.0;0.0;16 Allgemeine Finanzwirtschaft;Steuern;2013
151;121201606;4493000;0.0;minus;0.0;-483222240.0;16 Allgemeine Finanzwirtschaft;Steuern;2013
152;121201606;2715765;0.0;plus;30918664.0;30918664.0;16 Allgemeine Finanzwirtschaft;Steuern;2013
153;123000110;188000206;516.070007324;plus;0.0;0.0;01 Innere Verwaltung;Zentrale Vergabedienstleistungen;2013
154;123000110;94000103;-516.070007324;minus;0.0;0.0;01 Innere Verwaltung;Zentrale Vergabedienstleistungen;2013
155;123000128;-2147483648;9880012.0;plus;0.0;0.0;01 Innere Verwaltung;Liegenschaftsmanagement;2013
156;123000128;1617631763;0.0;plus;0.0;7965112.0;01 Innere Verwaltung;Liegenschaftsmanagement;2013
157;123000128;1617126563;0.0;plus;8264865.5;0.0;01 Innere Verwaltung;Liegenschaftsmanagement;2013
158;123000128;996869740;-11298821.0;minus;0.0;0.0;01 Innere Verwaltung;Liegenschaftsmanagement;2013
159;123000128;192884978;0.0;minus;-9207170.0;-9207797.0;01 Innere Verwaltung;Liegenschaftsmanagement;2013
160;123001718;2724665;0.0;plus;63010.0;62510.0;17 Stiftungen;Stiftung Julius Barthels;2013
161;123001718;2737300;-66553.0703125;minus;0.0;0.0;17 Stiftungen;Stiftung Julius Barthels;2013
162;123001718;2183610;66553.0703125;plus;0.0;0.0;17 Stiftungen;Stiftung Julius Barthels;2013
163;123001718;1827010;0.0;minus;-63010.0;0.0;17 Stiftungen;Stiftung Julius Barthels;2013
164;123001718;1371910;0.0;minus;0.0;-62510.0;17 Stiftungen;Stiftung Julius Barthels;2013
165;125000000;1128000400;0.0;plus;32162.5898438;31376.7695312;00;Produktbereichsübergreifend;2013
166;125000000;1128000400;0.0;minus;-32162.5898438;-31376.7695312;00;Produktbereichsübergreifend;2013
167;125000000;-2147483648;34833.03125;plus;0.0;0.0;00;Produktbereichsübergreifend;2013
168;125000000;-2147483648;-93087.6015625;minus;0.0;0.0;00;Produktbereichsübergreifend;2013
169;125000108;1327587664;-995779.75;minus;0.0;0.0;01 Innere Verwaltung;Zentrale Vergabedienstleistungen;2013
170;125000108;-2147483648;1004773.0;plus;0.0;0.0;01 Innere Verwaltung;Zentrale Vergabedienstleistungen;2013
171;125000108;95813695;0.0;minus;-589322.0625;-589605.25;01 Innere Verwaltung;Zentrale Vergabedienstleistungen;2013
172;125000108;1606833881;0.0;plus;841090.0;839220.3125;01 Innere Verwaltung;Zentrale Vergabedienstleistungen;2013
173;125000910;194051396;-15774.1796875;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Straßenrecht und Wettbewerb;2013
174;125000910;1365130;0.0;minus;-8573.16015625;-8655.0;09 Räumliche Planung und Entwicklung, Geoinfo;Straßenrecht und Wettbewerb;2013
175;125000910;1512819136;0.0;plus;222231.578125;221084.90625;09 Räumliche Planung und Entwicklung, Geoinfo;Straßenrecht und Wettbewerb;2013
176;125000910;-2147483648;133359.203125;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Straßenrecht und Wettbewerb;2013
177;130000000;-2147483648;-47263.1601562;minus;0.0;0.0;00;Produktbereichsübergreifend;2013
178;130000000;1222000528;0.0;plus;60943.9609375;58363.171875;00;Produktbereichsübergreifend;2013
179;130000000;1222000528;0.0;minus;-60943.9609375;-58363.171875;00;Produktbereichsübergreifend;2013
180;130000000;-2147483648;47263.1601562;plus;0.0;0.0;00;Produktbereichsübergreifend;2013
181;130000127;1421542455;0.0;plus;4445970.0;0.0;01 Innere Verwaltung;Recht;2013
182;130000127;1422047655;0.0;plus;0.0;4322234.0;01 Innere Verwaltung;Recht;2013
183;130000127;-2147483648;3991225.25;plus;0.0;0.0;01 Innere Verwaltung;Recht;2013
184;130000127;-2147483648;-3976966.75;minus;0.0;0.0;01 Innere Verwaltung;Recht;2013
185;130000127;472262470;0.0;minus;-3654821.75;-3851342.0;01 Innere Verwaltung;Recht;2013
186;130000512;1417167587;0.0;plus;0.0;90598.53125;05 Soziale Leistungen;Sozialversicherungsangelegenheiten;2013
187;130000512;1416662387;0.0;plus;91674.7265625;0.0;05 Soziale Leistungen;Sozialversicherungsangelegenheiten;2013
188;130000512;479381379;-8838.00976562;minus;0.0;0.0;05 Soziale Leistungen;Sozialversicherungsangelegenheiten;2013
189;130000512;-2147483648;86581.1171875;plus;0.0;0.0;05 Soziale Leistungen;Sozialversicherungsangelegenheiten;2013
190;130000512;1365130;0.0;minus;-248.199996948;-250.350006104;05 Soziale Leistungen;Sozialversicherungsangelegenheiten;2013
191;133000200;1598000827;0.0;minus;-740633.0625;-737387.875;02 Sicherheit und Ordnung;PB02 Sicherheit und Ordnung;2013
192;133000200;-2147483648;-962616.875;minus;0.0;0.0;02 Sicherheit und Ordnung;PB02 Sicherheit und Ordnung;2013
193;133000200;1598000827;0.0;plus;740633.0625;737387.875;02 Sicherheit und Ordnung;PB02 Sicherheit und Ordnung;2013
194;133000200;-2147483648;629559.75;plus;0.0;0.0;02 Sicherheit und Ordnung;PB02 Sicherheit und Ordnung;2013
195;133000201;1801365003;0.0;plus;0.0;5408856.5;02 Sicherheit und Ordnung;Allgemeine Sicherheit und Ordnung;2013
196;133000201;-2147483648;5816088.0;plus;0.0;0.0;02 Sicherheit und Ordnung;Allgemeine Sicherheit und Ordnung;2013
197;133000201;1800859803;0.0;plus;5405087.0;0.0;02 Sicherheit und Ordnung;Allgemeine Sicherheit und Ordnung;2013
198;133000201;4007740;0.0;minus;-564563.3125;-566224.25;02 Sicherheit und Ordnung;Allgemeine Sicherheit und Ordnung;2013
199;133000201;223836301;-819680.6875;minus;0.0;0.0;02 Sicherheit und Ordnung;Allgemeine Sicherheit und Ordnung;2013
200;133000202;2252330;0.0;minus;-301554.75;-301903.6875;02 Sicherheit und Ordnung;Gewerbewesen;2013
201;133000202;1042844590;0.0;plus;966045.6875;966775.0;02 Sicherheit und Ordnung;Gewerbewesen;2013
202;133000202;21772552;-419118.5625;minus;0.0;0.0;02 Sicherheit und Ordnung;Gewerbewesen;2013
203;133000202;-2147483648;858064.0625;plus;0.0;0.0;02 Sicherheit und Ordnung;Gewerbewesen;2013
204;133000203;3094530;0.0;minus;-1107060.0;-1107124.75;02 Sicherheit und Ordnung;Märkte (BgA);2013
205;133000203;-2147483648;1199090.75;plus;0.0;0.0;02 Sicherheit und Ordnung;Märkte (BgA);2013
206;133000203;1432876439;0.0;plus;1136311.75;1132465.25;02 Sicherheit und Ordnung;Märkte (BgA);2013
207;133000203;125395431;-1286944.5;minus;0.0;0.0;02 Sicherheit und Ordnung;Märkte (BgA);2013
208;133000204;1800793930;0.0;plus;0.0;11702496.0;02 Sicherheit und Ordnung;Verkehrsang. Fahr-u.Beförd-erl. Kfz-Ang.;2013
209;133000204;4008440;0.0;minus;-11536516.0;-11538912.0;02 Sicherheit und Ordnung;Verkehrsang. Fahr-u.Beförd-erl. Kfz-Ang.;2013
210;133000204;-2147483648;10988427.0;plus;0.0;0.0;02 Sicherheit und Ordnung;Verkehrsang. Fahr-u.Beförd-erl. Kfz-Ang.;2013
211;133000204;229985105;-12567342.0;minus;0.0;0.0;02 Sicherheit und Ordnung;Verkehrsang. Fahr-u.Beförd-erl. Kfz-Ang.;2013
212;133000204;1800288730;0.0;plus;11738230.0;0.0;02 Sicherheit und Ordnung;Verkehrsang. Fahr-u.Beförd-erl. Kfz-Ang.;2013
213;133000205;-2147483648;10307924.0;plus;0.0;0.0;02 Sicherheit und Ordnung;Einwohnerangelegenheiten;2013
214;133000205;1701895763;0.0;plus;12085587.0;0.0;02 Sicherheit und Ordnung;Einwohnerangelegenheiten;2013
215;133000205;3117240;0.0;minus;-4056484.5;-4059987.5;02 Sicherheit und Ordnung;Einwohnerangelegenheiten;2013
216;133000205;1702400963;0.0;plus;0.0;12074783.0;02 Sicherheit und Ordnung;Einwohnerangelegenheiten;2013
217;133000205;221905032;-3785349.5;minus;0.0;0.0;02 Sicherheit und Ordnung;Einwohnerangelegenheiten;2013
218;133000206;1702995225;0.0;plus;2888883.5;0.0;02 Sicherheit und Ordnung;Personenstandswesen;2013
219;133000206;-2147483648;2531214.5;plus;0.0;0.0;02 Sicherheit und Ordnung;Personenstandswesen;2013
220;133000206;208345112;-793272.4375;minus;0.0;0.0;02 Sicherheit und Ordnung;Personenstandswesen;2013
221;133000206;2242330;0.0;minus;-703578.3125;-704425.125;02 Sicherheit und Ordnung;Personenstandswesen;2013
222;133000206;1703500425;0.0;plus;0.0;2892167.25;02 Sicherheit und Ordnung;Personenstandswesen;2013
223;133000207;1045541573;0.0;plus;0.0;745709.6875;02 Sicherheit und Ordnung;Wahlen;2013
224;133000207;12610232;-265034.0;minus;0.0;0.0;02 Sicherheit und Ordnung;Wahlen;2013
225;133000207;1813230;0.0;minus;-279948.3125;-280138.875;02 Sicherheit und Ordnung;Wahlen;2013
226;133000207;1045036373;0.0;plus;721001.375;0.0;02 Sicherheit und Ordnung;Wahlen;2013
227;133000207;-2147483648;821157.625;plus;0.0;0.0;02 Sicherheit und Ordnung;Wahlen;2013
228;137000200;-2147483648;939603.8125;plus;0.0;0.0;02 Sicherheit und Ordnung;PB02 Sicherheit und Ordnung;2013
229;137000200;1410000769;0.0;plus;1435293.125;1386481.625;02 Sicherheit und Ordnung;PB02 Sicherheit und Ordnung;2013
230;137000200;1410000769;0.0;minus;-1435293.125;-1386481.625;02 Sicherheit und Ordnung;PB02 Sicherheit und Ordnung;2013
231;137000200;-2147483648;-939603.8125;minus;0.0;0.0;02 Sicherheit und Ordnung;PB02 Sicherheit und Ordnung;2013
232;137000219;1812163516;0.0;plus;24810926.0;0.0;02 Sicherheit und Ordnung;Brandschutz;2013
233;137000219;1812668716;0.0;plus;0.0;25068168.0;02 Sicherheit und Ordnung;Brandschutz;2013
